AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
ALW,"Walla Walla, WA",United States,Washington,46,46.09527778,118,-118.2858333
ALW,"Walla Walla, WA",United States,Washington,46,46.09472222,118,-118.2888889
ALW,"Walla Walla, WA",United States,Washington,46,46.09527778,118,-118.2858333
ALX,"Alexander City, AL",United States,Alabama,32,32.91666667,85,-85.96666667
ALX,"Alexander City, AL",United States,Alabama,32,32.91472222,85,-85.96305556
ALZ,"Lazy Bay, AK",United States,Alaska,56,56.89583333,154,-154.2458333
AMA,"Amarillo, TX",United States,Texas,35,35.22722222,101,-101.7219444
AMA,"Amarillo, TX",United States,Texas,35,35.22722222,101,-101.7219444
AMA,"Amarillo, TX",United States,Texas,35,35.21944444,101,-101.7058333
AMK,"Durango, CO",United States,Colorado,37,37.20388889,107,-107.8686111
AMK,"Durango, CO",United States,Colorado,37,37.20305556,107,-107.8691667
AMN,"Alma, MI",United States,Michigan,43,43.32083333,84,-84.68666667
AMN,"Alma, MI",United States,Michigan,43,43.32222222,84,-84.68805556
AMW,"Ames, IA",United States,Iowa,41,41.99416667,93,-93.61833333
AMW,"Ames, IA",United States,Iowa,41,41.99194444,93,-93.62194444
ANA,"Anaheim, CA",United States,California,33,33.81666667,117,-117.9333333
ANB,"Anniston, AL",United States,Alabama,33,33.59027778,85,-85.85583333
ANB,"Anniston, AL",United States,Alabama,33,33.58805556,85,-85.85805556
ANB,"Anniston, AL",United States,Alabama,33,33.58805556,85,-85.85805556
ANB,"Anniston, AL",United States,Alabama,33,33.58805556,85,-85.85805556
ANB,"Anniston, AL",United States,Alabama,33,33.58805556,85,-85.85805556
ANC,"Anchorage, AK",United States,Alaska,61,61.16916667,149,-149.9852778
ANC,"Anchorage, AK",United States,Alaska,61,61.17444444,149,-149.9961111
ANC,"Anchorage, AK",United States,Alaska,61,61.17444444,149,-149.9963889
ANC,"Anchorage, AK",United States,Alaska,61,61.17416667,149,-149.9980556
ANC,"Anchorage, AK",United States,Alaska,61,61.17444444,149,-149.9963889
ANC,"Anchorage, AK",United States,Alaska,61,61.17416667,149,-149.9980556
AND,"Anderson, SC",United States,South Carolina,34,34.49361111,82,-82.71
AND,"Anderson, SC",United States,South Carolina,34,34.49444444,82,-82.70944444
ANI,"Aniak, AK",United States,Alaska,61,61.58166667,159,-159.5430556
ANN,"Annette, AK",United States,Alaska,55,55.03694444,131,-131.5705556
ANN,"Annette, AK",United States,Alaska,55,55.0425,131,-131.5722222
ANN,"Annette, AK",United States,Alaska,55,55.04222222,131,-131.5708333
ANN,"Annette, AK",United States,Alaska,55,55.0425,131,-131.5722222
ANN,"Annette, AK",United States,Alaska,55,55.04222222,131,-131.5708333
ANP,"Annapolis, MD",United States,Maryland,38,38.94277778,76,-76.56888889
ANP,"Annapolis, MD",United States,Maryland,38,38.94277778,76,-76.56833333
ANV,"Anvik, AK",United States,Alaska,62,62.64777778,160,-160.1888889
ANV,"Anvik, AK",United States,Alaska,62,62.64722222,160,-160.19
AOH,"Lima, OH",United States,Ohio,40,40.70833333,84,-84.02666667
AOH,"Lima, OH",United States,Ohio,40,40.70833333,84,-84.02694444
AOO,"Altoona, PA",United States,Pennsylvania,40,40.29722222,78,-78.32
AOO,"Altoona, PA",United States,Pennsylvania,40,40.29638889,78,-78.32
AOS,"Amook Bay, AK",United States,Alaska,57,57.45472222,153,-153.8130556
APA,"Denver, CO",United States,Colorado,39,39.57277778,104,-104.8477778
APA,"Denver, CO",United States,Colorado,39,39.57277778,104,-104.8477778
APA,"Denver, CO",United States,Colorado,39,39.57027778,104,-104.8494444
APA,"Denver, CO",United States,Colorado,39,39.57,104,-104.8494444
APC,"Napa, CA",United States,California,38,38.21222222,122,-122.28
APC,"Napa, CA",United States,California,38,38.21305556,122,-122.2805556
APF,"Naples, FL",United States,Florida,26,26.15277778,81,-81.77527778
APF,"Naples, FL",United States,Florida,26,26.15222222,81,-81.77583333
APF,"Naples, FL",United States,Florida,26,26.1525,81,-81.77555556
APF,"Naples, FL",United States,Florida,26,26.15222222,81,-81.77583333
APF,"Naples, FL",United States,Florida,26,26.1525,81,-81.77555556
APG,"Aberdeen, MD",United States,Maryland,39,39.46611111,76,-76.16972222
APG,"Aberdeen, MD",United States,Maryland,39,39.46611111,76,-76.16888889
APG,"Aberdeen, MD",United States,Maryland,39,39.46555556,76,-76.16833333
APH,"Fort A P Hill, VA",United States,Virginia,38,38.06888889,77,-77.31833333
APH,"Fort A P Hill, VA",United States,Virginia,38,38.06861111,77,-77.31888889
APN,"Alpena, MI",United States,Michigan,45,45.08166667,83,-83.55583333
APN,"Alpena, MI",United States,Michigan,45,45.07805556,83,-83.56027778
APT,"Jasper, TN",United States,Tennessee,35,35.06055556,85,-85.58527778
APV,"Apple Valley, CA",United States,California,34,34.52638889,117,-117.2127778
APV,"Apple Valley, CA",United States,California,34,34.52638889,117,-117.2127778
APV,"Apple Valley, CA",United States,California,34,34.57527778,117,-117.1861111
AQY,"Girdwood, AK",United States,Alaska,60,60.96666667,149,-149.1236111
AQY,"Girdwood, AK",United States,Alaska,60,60.96611111,149,-149.1258333
AQY,"Girdwood, AK",United States,Alaska,60,60.96888889,149,-149.1194444
AQY,"Girdwood, AK",United States,Alaska,60,60.96611111,149,-149.1258333
AQY,"Girdwood, AK",United States,Alaska,60,60.96888889,149,-149.1194444
AR1,"Russellville, AR",United States,Arkansas,35,35.26472222,93,-93.09388889
AR1,"Russellville, AR",United States,Arkansas,35,35.25916667,93,-93.09333333
AR2,"Conway, AR",United States,Arkansas,35,35.08083333,92,-92.425
AR2,"Conway, AR",United States,Arkansas,35,35.08111111,92,-92.42444444
AR2,"Conway, AR",United States,Arkansas,35,35.08083333,92,-92.425
AR2,"Conway, AR",United States,Arkansas,35,35.08111111,92,-92.42444444
AR3,"Bentonville, AR",United States,Arkansas,36,36.34527778,94,-94.21944444
AR3,"Bentonville, AR",United States,Arkansas,36,36.34583333,94,-94.21944444
AR3,"Bentonville, AR",United States,Arkansas,36,36.34527778,94,-94.21944444
ARA,"New Iberia, LA",United States,Louisiana,30,30.03777778,91,-91.88388889
ARA,"New Iberia, LA",United States,Louisiana,30,30.0375,91,-91.88388889
ARA,"New Iberia, LA",United States,Louisiana,30,30.03777778,91,-91.88388889
ARB,"Ann Arbor, MI",United States,Michigan,42,42.22277778,83,-83.74444444
ARB,"Ann Arbor, MI",United States,Michigan,42,42.22305556,83,-83.74555556
ARC,"Arctic Village, AK",United States,Alaska,68,68.1375,145,-145.5244444
ARC,"Arctic Village, AK",United States,Alaska,68,68.11472222,145,-145.5794444
ARE,"Arecibo, PR",United States,Puerto Rico,18,18.45027778,66,-66.67583333
ARE,"Arecibo, PR",United States,Puerto Rico,18,18.45,66,-66.67527778
ARE,"Arecibo, PR",United States,Puerto Rico,18,18.45083333,66,-66.67555556
ARE,"Arecibo, PR",United States,Puerto Rico,18,18.45,66,-66.67527778
ARE,"Arecibo, PR",United States,Puerto Rico,18,18.45083333,66,-66.67555556
ARG,"Walnut Ridge, AR",United States,Arkansas,36,36.125,90,-90.92638889
ARG,"Walnut Ridge, AR",United States,Arkansas,36,36.12472222,90,-90.925
ART,"Watertown, NY",United States,New York,43,43.99083333,76,-76.02138889
ART,"Watertown, NY",United States,New York,43,43.99194444,76,-76.02055556
ART,"Watertown, NY",United States,New York,43,43.99194444,76,-76.01944444
ART,"Watertown, NY",United States,New York,43,43.99194444,76,-76.02055556
ART,"Watertown, NY",United States,New York,43,43.99194444,76,-76.01944444
ARV,"Minocqua/Woodruff, WI",United States,Wisconsin,45,45.92805556,89,-89.73083333
ARX,"Asbury Park, NJ",United States,New Jersey,40,40.18333333,74,-74.11666667
ASE,"Aspen, CO",United States,Colorado,39,39.22416667,106,-106.8688889
ASE,"Aspen, CO",United States,Colorado,39,39.22305556,106,-106.8688889
ASE,"Aspen, CO",United States,Colorado,39,39.22194444,106,-106.8683333
ASE,"Aspen, CO",United States,Colorado,39,39.22305556,106,-106.8688889
ASE,"Aspen, CO",United States,Colorado,39,39.22194444,106,-106.8683333
ASH,"Nashua, NH",United States,New Hampshire,42,42.77888889,71,-71.50944444
ASH,"Nashua, NH",United States,New Hampshire,42,42.77888889,71,-71.50944444
ASH,"Nashua, NH",United States,New Hampshire,42,42.78166667,71,-71.51472222
ASH,"Nashua, NH",United States,New Hampshire,42,42.7825,71,-71.51416667
ASH,"Nashua, NH",United States,New Hampshire,42,42.78166667,71,-71.51472222
ASH,"Nashua, NH",United States,New Hampshire,42,42.7825,71,-71.51416667
ASL,"Marshall, TX",United States,Texas,32,32.52166667,94,-94.30805556
ASL,"Marshall, TX",United States,Texas,32,32.52055556,94,-94.30777778
ASN,"Talladega, AL",United States,Alabama,33,33.56972222,86,-86.05083333
ASN,"Talladega, AL",United States,Alabama,33,33.56944444,86,-86.05111111
ASQ,"Austin, NV",United States,Nevada,39,39.46888889,117,-117.1961111
ASQ,"Austin, NV",United States,Nevada,39,39.46805556,117,-117.1952778
ASQ,"Austin, NV",United States,Nevada,39,39.46805556,117,-117.1975
ASQ,"Austin, NV",United States,Nevada,39,39.46805556,117,-117.1952778
ASQ,"Austin, NV",United States,Nevada,39,39.46805556,117,-117.1975
AST,"Astoria/Seaside, OR",United States,Oregon,46,46.15972222,123,-123.88
AST,"Astoria/Seaside, OR",United States,Oregon,46,46.15805556,123,-123.8786111
ASX,"Ashland, WI",United States,Wisconsin,46,46.54861111,90,-90.91861111
ASX,"Ashland, WI",United States,Wisconsin,46,46.54861111,90,-90.91888889
ASY,"Ashley, ND",United States,North Dakota,46,46.02388889,99,-99.35277778
ASY,"Ashley, ND",United States,North Dakota,46,46.02388889,99,-99.3525
ASY,"Ashley, ND",United States,North Dakota,46,46.02472222,99,-99.35166667
ASY,"Ashley, ND",United States,North Dakota,46,46.02305556,99,-99.35277778
ASY,"Ashley, ND",United States,North Dakota,46,46.02388889,99,-99.3525
ASY,"Ashley, ND",United States,North Dakota,46,46.02305556,99,-99.35277778
ATE,"Antlers, OK",United States,Oklahoma,34,34.19277778,95,-95.64972222
ATE,"Antlers, OK",United States,Oklahoma,34,34.1925,95,-95.64972222
ATK,"Atqasuk, AK",United States,Alaska,70,70.4675,157,-157.4519444
ATK,"Atqasuk, AK",United States,Alaska,70,70.46722222,157,-157.4358333
ATK,"Atqasuk, AK",United States,Alaska,70,70.46722222,157,-157.4355556
ATK,"Atqasuk, AK",United States,Alaska,70,70.46722222,157,-157.4358333
ATK,"Atqasuk, AK",United States,Alaska,70,70.46722222,157,-157.4355556
ATL,"Atlanta, GA",United States,Georgia,33,33.64083333,84,-84.42722222
ATL,"Atlanta, GA",United States,Georgia,33,33.64083333,84,-84.42722222
ATL,"Atlanta, GA",United States,Georgia,33,33.64083333,84,-84.42722222
ATL,"Atlanta, GA",United States,Georgia,33,33.63666667,84,-84.42805556
ATL,"Atlanta, GA",United States,Georgia,33,33.63666667,84,-84.42777778
ATL,"Atlanta, GA",United States,Georgia,33,33.63666667,84,-84.42805556
ATL,"Atlanta, GA",United States,Georgia,33,33.63666667,84,-84.42777778
ATO,"Athens, OH",United States,Ohio,39,39.21083333,82,-82.23166667
ATO,"Athens, OH",United States,Ohio,39,39.21194444,82,-82.22916667
ATO,"Athens, OH",United States,Ohio,39,39.21194444,82,-82.22916667
ATO,"Athens, OH",United States,Ohio,39,39.21194444,82,-82.22916667
ATO,"Athens, OH",United States,Ohio,39,39.21194444,82,-82.22916667
ATS,"Artesia, NM",United States,New Mexico,32,32.84833333,104,-104.4669444
ATS,"Artesia, NM",United States,New Mexico,32,32.8525,104,-104.4677778
ATS,"Artesia, NM",United States,New Mexico,32,32.85166667,104,-104.4672222
ATS,"Artesia, NM",United States,New Mexico,32,32.85194444,104,-104.4675
ATS,"Artesia, NM",United States,New Mexico,32,32.8525,104,-104.4677778
ATS,"Artesia, NM",United States,New Mexico,32,32.85194444,104,-104.4675
ATT,"Atmautluak, AK",United States,Alaska,60,60.8675,162,-162.2708333
ATT,"Atmautluak, AK",United States,Alaska,60,60.86722222,162,-162.2733333
ATT,"Atmautluak, AK",United States,Alaska,60,60.86777778,162,-162.2741667
ATT,"Atmautluak, AK",United States,Alaska,60,60.86722222,162,-162.2733333
ATT,"Atmautluak, AK",United States,Alaska,60,60.86777778,162,-162.2741667
ATU,"Attu, AK",United States,Alaska,52,52.82583333,173,173.1727778
ATU,"Attu, AK",United States,Alaska,52,52.8325,173,173.1755556
ATW,"Appleton, WI",United States,Wisconsin,44,44.25777778,88,-88.52
ATW,"Appleton, WI",United States,Wisconsin,44,44.25805556,88,-88.51916667
ATW,"Appleton, WI",United States,Wisconsin,44,44.25805556,88,-88.51916667
ATW,"Appleton, WI",United States,Wisconsin,44,44.25805556,88,-88.51916667
ATW,"Appleton, WI",United States,Wisconsin,44,44.25805556,88,-88.51916667
ATY,"Watertown, SD",United States,South Dakota,44,44.90888889,97,-97.15416667
ATY,"Watertown, SD",United States,South Dakota,44,44.90888889,97,-97.15416667
ATY,"Watertown, SD",United States,South Dakota,44,44.91388889,97,-97.15472222
AUG,"Augusta/Waterville, ME",United States,Maine,44,44.31805556,69,-69.79666667
AUG,"Augusta/Waterville, ME",United States,Maine,44,44.32055556,69,-69.79722222
AUK,"Alakanuk, AK",United States,Alaska,62,62.68916667,164,-164.6108333
AUK,"Alakanuk, AK",United States,Alaska,62,62.68,164,-164.66
AUK,"Alakanuk, AK",United States,Alaska,62,62.68305556,164,-164.7222222
AUK,"Alakanuk, AK",United States,Alaska,62,62.68,164,-164.66
AUK,"Alakanuk, AK",United States,Alaska,62,62.68305556,164,-164.7222222
AUM,"Austin/Albert Lea, MN",United States,Minnesota,43,43.66444444,92,-92.93388889
AUM,"Austin/Albert Lea, MN",United States,Minnesota,43,43.66277778,92,-92.93305556
AUN,"Auburn, CA",United States,California,38,38.95277778,121,-121.0819444
AUN,"Auburn, CA",United States,California,38,38.95472222,121,-121.0816667
AUO,"Auburn, AL",United States,Alabama,32,32.61527778,85,-85.43194444
AUO,"Auburn, AL",United States,Alabama,32,32.615,85,-85.43388889
AUS,"Austin, TX",United States,Texas,30,30.19444444,97,-97.67
AUS,"Austin, TX",United States,Texas,30,30.29805556,97,-97.70138889
AUW,"Wausau, WI",United States,Wisconsin,44,44.92333333,89,-89.62305556
AUW,"Wausau, WI",United States,Wisconsin,44,44.92638889,89,-89.62694444
AUW,"Wausau, WI",United States,Wisconsin,44,44.92638889,89,-89.62666667
AUW,"Wausau, WI",United States,Wisconsin,44,44.92638889,89,-89.62694444
AUW,"Wausau, WI",United States,Wisconsin,44,44.92638889,89,-89.62666667
AUZ,"Aurora, IL",United States,Illinois,41,41.77083333,88,-88.47277778
AUZ,"Aurora, IL",United States,Illinois,41,41.77194444,88,-88.47555556
AVL,"Asheville, NC",United States,North Carolina,35,35.435,82,-82.54111111
AVL,"Asheville, NC",United States,North Carolina,35,35.43611111,82,-82.54194444
AVL,"Asheville, NC",United States,North Carolina,35,35.43444444,82,-82.54277778
AVL,"Asheville, NC",United States,North Carolina,35,35.43611111,82,-82.54194444
AVL,"Asheville, NC",United States,North Carolina,35,35.43444444,82,-82.54277778
AVO,"Avon Park, FL",United States,Florida,27,27.5925,81,-81.52694444
AVO,"Avon Park, FL",United States,Florida,27,27.59138889,81,-81.52888889
AVP,"Scranton/Wilkes-Barre, PA",United States,Pennsylvania,41,41.33916667,75,-75.72583333
AVP,"Scranton/Wilkes-Barre, PA",United States,Pennsylvania,41,41.33861111,75,-75.72333333
AVP,"Scranton/Wilkes-Barre, PA",United States,Pennsylvania,41,41.33833333,75,-75.72333333
AVP,"Scranton/Wilkes-Barre, PA",United States,Pennsylvania,41,41.33861111,75,-75.72333333
AVP,"Scranton/Wilkes-Barre, PA",United States,Pennsylvania,41,41.33833333,75,-75.72333333
AVW,"Tucson, AZ",United States,Arizona,32,32.40916667,111,-111.2180556
AVW,"Tucson, AZ",United States,Arizona,32,32.40944444,111,-111.2183333
AVX,"Avalon, CA",United States,California,33,33.405,118,-118.4158333
AWK,"Wake Island, TT",United States,U.S. Pacific Trust Territories and Possessions,19,19.2825,166,166.6366667
AWK,"Wake Island, TT",United States,U.S. Pacific Trust Territories and Possessions,19,19.28,166,166.6402778
AWM,"West Memphis, AR",United States,Arkansas,35,35.135,90,-90.23444444
AWX,"Andrews, TX",United States,Texas,32,32.33083333,102,-102.5297222
AWX,"Andrews, TX",United States,Texas,32,32.33111111,102,-102.5294444
AWX,"Andrews, TX",United States,Texas,32,32.33083333,102,-102.5297222
AWX,"Andrews, TX",United States,Texas,32,32.33111111,102,-102.5294444
AWX,"Andrews, TX",United States,Texas,32,32.32944444,102,-102.5302778
AXB,"Alexandria Bay, NY",United States,New York,44,44.31666667,75,-75.89972222
AXN,"Alexandria, MN",United States,Minnesota,45,45.86722222,95,-95.39416667
AXN,"Alexandria, MN",United States,Minnesota,45,45.86638889,95,-95.39472222
AXS,"Altus, OK",United States,Oklahoma,34,34.69805556,99,-99.33805556
AXS,"Altus, OK",United States,Oklahoma,34,34.69888889,99,-99.33833333
AXV,"Wapakoneta, OH",United States,Ohio,40,40.49333333,84,-84.29888889
AXV,"Wapakoneta, OH",United States,Ohio,40,40.49361111,84,-84.29805556
AXX,"Eagle Nest, NM",United States,New Mexico,36,36.42055556,105,-105.2894444
AXX,"Eagle Nest, NM",United States,New Mexico,36,36.42194444,105,-105.29
AYS,"Waycross, GA",United States,Georgia,31,31.24833333,82,-82.39527778
AYS,"Waycross, GA",United States,Georgia,31,31.24861111,82,-82.39666667
AYS,"Waycross, GA",United States,Georgia,31,31.24916667,82,-82.39555556
AZ1,"Grand Canyon, AZ",United States,Arizona,35,35.65083333,112,-112.1480556
AZ1,"Grand Canyon, AZ",United States,Arizona,35,35.65055556,112,-112.1480556
AZ2,"Williams, AZ",United States,Arizona,35,35.30222222,112,-112.1941667
AZ2,"Williams, AZ",United States,Arizona,35,35.30555556,112,-112.1944444
AZ3,"Glendale, AZ",United States,Arizona,33,33.52722222,112,-112.2952778
AZ3,"Glendale, AZ",United States,Arizona,33,33.52694444,112,-112.2952778
AZ4,"Salome, AZ",United States,Arizona,33,33.7875,113,-113.6425
AZ5,"Springerville, AZ",United States,Arizona,34,34.12944444,109,-109.3108333
AZ5,"Springerville, AZ",United States,Arizona,34,34.11805556,109,-109.3108333
AZ5,"Springerville, AZ",United States,Arizona,34,34.12944444,109,-109.3108333
AZ6,"Gila Bend, AZ",United States,Arizona,32,32.96027778,112,-112.6736111
AZA,"Phoenix, AZ",United States,Arizona,33,33.30777778,111,-111.6555556
AZO,"Kalamazoo, MI",United States,Michigan,42,42.23638889,85,-85.55361111
AZO,"Kalamazoo, MI",United States,Michigan,42,42.23444444,85,-85.55166667
B19,"Biddeford, ME",United States,Maine,43,43.46416667,70,-70.4725
B21,"Carrabassett, ME",United States,Maine,45,45.08555556,70,-70.21638889
B21,"Carrabassett, ME",United States,Maine,45,45.08555556,70,-70.21638889
B21,"Carrabassett, ME",United States,Maine,45,45.08611111,70,-70.21611111
B21,"Carrabassett, ME",United States,Maine,45,45.08527778,70,-70.21638889
B21,"Carrabassett, ME",United States,Maine,45,45.08527778,70,-70.21638889
BAB,"Marysville, CA",United States,California,39,39.13611111,121,-121.4355556
BAB,"Marysville, CA",United States,California,39,39.13611111,121,-121.4366667
BAD,"Shreveport, LA",United States,Louisiana,32,32.50166667,93,-93.6625
BAD,"Shreveport, LA",United States,Louisiana,32,32.50194444,93,-93.66277778
BAD,"Shreveport, LA",United States,Louisiana,32,32.50194444,93,-93.6625
BAD,"Shreveport, LA",United States,Louisiana,32,32.50194444,93,-93.66277778
